id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_1322,"SERUM MENCERAHKAN WAJAH BRIGHTENING ESSENCE ZENITY | Skinexpert.id"," Membantu melembabkan wajah Bisa digunakan untuk semua jenis kulit/ kombinasi (Tidak ada efek exfoliasi kulit ) 
 
  
 
Komposisi: Aqua, Niacinamide, Propanediol, Glycerin, PEG-12 Dimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Chlorphenesin, Orobanche Rapu 
 
  
 
AMAN UNTUK BUMIL DAN BUSUI . AMAN UNTUK KULIT SENSITIF. 
 
Cara Pakai : Gunakan pada wajah yg telah dibersihkan , oleskan keseluruh wajah 2x sehari pagi dan malam sebelum krim . 
 
Isi 30ml 
 
BPOM NA18201901014 
 
#serum #serumwajah #essence #zenity #skinexpert #skinexpertid #mencerahkan #brightening",https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_1_1611838574771.jpg,https://skinexpert.id/product/serum-mencerahkan-wajah-brightening-essence-zenity-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",205000IDR,out of stock,wc_post_id_1322,,"https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_4_1611838574834.jpg,https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_2_1611838574989.jpg,https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_3_1611838575053.jpg",,0,new,published,,,,,,,
wc_post_id_1318,"Paket Toner dan Serum Wajah Milia Komedo TREATMENT ZENITY | Skinexpert.id","Komposisi : Aqua, Cocoamidopropyl Betaine, Glycerin, Potassium Cocoyl Glycinate, Potassium Cocoate, Acrylic polymer, Phenoxyethanol, Tea Tree Oil, Tetrasodium EDTA, Glyceryl Laurate, Ethanol, Pistacia Lentiscus (Mastic) Gum, Lecithin 
 
XG serum dengan kandungan Mandelic Acid dari Bitter Almond, membantu mengangkat sel kulit mati, membantu memudarkan noda bekas jerawat, juga membantu membuat kulit lebih cerah dan glowing. Juga mengandung Vitamin C sehingga dangat baik untuk membantu merawat bekas jerawat. 
 
  
 
Komposisi : Aqua, Glycerin, Cyclopentasiloxane, Ascorbyl Glucoside, Mandelic Acid, Phenoxyethanol, Kojic dipalmitate, Ethylhexyl Olivate, Polyacrylamide, Sodium Acrylates Copolymer, C13-C14 Isoparaffin, Polyglyceryl-4 Olivate, Triethanolamine, Allantoin, Sodium Hyaluronate, PEG 40 Hydrogenated Castor Oil, Sodium Metabisulfit, Tetrasodium EDTA, Glyceryl Laurate, Lecithin, C9-C11 Pareth-6, Lepidium Sativum Sprout Extract 
 
  
 
#bekasjerawat #caramenghilangkanbekasjerawat #skincaretips #skincareroutine #skincarerutin #zenity #skinexpertid #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/51_1654048217097.png,https://skinexpert.id/product/paket-toner-dan-serum-wajah-milia-komedo-treatment-zenity-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",155000IDR,out of stock,wc_post_id_1318,,"https://skinexpert.id/wp-content/uploads/2022/10/PFWXG_1625471986288.jpg",,0,new,published,,,,,,,
wc_post_id_1313,"PAKET HEMAT KULIT BERJERAWAT Sabun dan Serum Wajah Zenity | Skinexpert.id","ingredient : 
 
Aqua, Cocoamidopropyl Betaine, Lauryl-Glucoside, PEG-150 Distearate, Glycerin, Sodium lactate, Plumeria Alba Flower Oil, Chlorphenesin, Tetrasodium EDTA, Citric Acid, Caprylic/ Capric Triglyceride, Citrus Sinensis Oil, Centella Asiatica Extract, Hydrogenated Lecithin, Choresterol 
 
2. Cacne Serum 10ml : merupakan serum yang diformulasikan dari esktrak cactus untuk membantu meredakan jerawat , bekas jerawat kemerahan , serta membantu mengurangi stres pada kulit sekaligus memberikan efek menghidrasi kulit. 
 
ingredient : Aqua, Glycerin, Cyclopentasiloxane, Phenoxyethanol, Acrylic polymer, Caprylic/CapricTriglyceride, Ethylhexyl Olivate, Sodium Hyaluronate, Polyacrylamide, Sodium Acrylates Copolymer, C13-C14 Isoparaffin, Polyglyceryl-4 Olivate, Tea Tree Oil, Centella Asiatica Extract, Tetrasodium EDTA, Hydrogenated Lecithin, Triethanolamine, Cholesterol, Glyceryl Laurate, Opuntia Ficus-Indica Stem Extract, C9-C11 Pareth-6 
 
  
 
Aman bumil dan busui sudah ternotifikasi bpom. Cara pakai: Step 1 : Gunakan sehari 2x sabun wajah, tuangkan secukupnya pada wajah lalu pijat lembut. bilas dengan air hingga bersih. step 2 : Gunakan cacne serum , dipakai 2x sehari pagi dan malam sebelum krim . #paket #paketjerawat #jerawat #acne #promo #hemat #skinexpertid #zenity #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/11_1654048189970.png,https://skinexpert.id/product/paket-hemat-kulit-berjerawat-sabun-dan-serum-wajah-zenity-skinexpert-id/,"PROMO, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",170000IDR,in stock,wc_post_id_1313,,"https://skinexpert.id/wp-content/uploads/2022/10/WhatsApp_Image_2022-01-26_at_134647_1643598783420.jpeg",,0,new,published,,,,,,,
wc_post_id_1304,"Serum Wajah Acne Zenity Skinexpert.id Menghilangkan Jerawat dan Bekas Jerawat Wajah Ampuh BPOM","☘️Keunggulan CACNE SERUM ZENITY antara lain: 
 
👉 Produk Bpom 
 
👉 Aman untuk remaja, bumil dan busui 
 
☘️Manfaat Cacne Serum Zenity antara lain: 
 
✅membantu meredakan jerawat 
 
✅membantu mengurangi bekas jerawat kemerahan 
 
✅mengurangi serta stres pada kulit 
 
✅memberikan efek menghidrasi kulit. 
 
📌Cara pakai : 
 
✔ Oleskan serum keseluruh wajah yang sudah dibersihkan sebelumnya , gunakan 2x sehari pagi dan malam sebelum krim. 
 
  
 
💦Netto 12,5 ml. 
 
BPOM NA18200104577 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
#skincare #jerawat #skincarebpom #beauty #zenity #serum #serumwajah #serumjerawat #jerawat #jerawatampuh #acneprone #skinexpertid #skinexpert #zenity",https://skinexpert.id/wp-content/uploads/2022/10/10_1653900338393.png,https://skinexpert.id/product/serum-wajah-acne-zenity-skinexpert-id-menghilangkan-jerawat-dan-bekas-jerawat-wajah-ampuh-bpom/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",105000IDR,in stock,wc_post_id_1304,,"https://skinexpert.id/wp-content/uploads/2022/10/1_1646099403710.png,https://skinexpert.id/wp-content/uploads/2022/10/cac_3_1611720301188.jpg,https://skinexpert.id/wp-content/uploads/2022/10/cac_4_1611720301254.jpg",,0,new,published,,,,,,,
wc_post_id_1302,"Serum Wajah Jerawat Menghilangkan Jerawat Her Sui Acne TTO Skinexpert id Acne Serum Bekas Jerawat dan Bekas Ampuh BPOM","💦Netto 10 Ml 
 
BPOM NA18200106136 
 
  
 
☘️Manfaat Hersui Serum Acne antara lain: 
 
✅Mengurangi jerawat 
 
✅ Membantu mengurangi bekas jerawat hitam 
 
✅Mencerahkan wajah 
 
  
 
📌Cara pakai : 
 
✔Bersihkan wajah lalu pakai serum pada setiap malam hari sebelum krim . Oleskan serum keseluruh wajah 
 
  
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
#serum #serumwajah #skincare #skincarebpom #hersui #skinexpert #skinexpertid #hersui #her sui",https://skinexpert.id/wp-content/uploads/2022/10/Serum_Acne_Her_Sui_1653182699190.jpg,https://skinexpert.id/product/serum-wajah-jerawat-menghilangkan-jerawat-her-sui-acne-tto-skinexpert-id-acne-serum-bekas-jerawat-dan-bekas-ampuh-bpom/,"HERSUI, PROMO","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",100000IDR,in stock,wc_post_id_1302,,"https://skinexpert.id/wp-content/uploads/2022/10/NEW_HS_AC_1625450595327.jpg,https://skinexpert.id/wp-content/uploads/2022/10/promo_hsseacne_1619580024437.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,70000IDR,new,published,,,,,,,
wc_post_id_1297,"PAKET HEMAT ACNE CARE CREAM WAJAH & FACIAL WASH ALGAE ZENITY | Skinexpert.id"," Terdiri dari : 
 
1. Facial Wash Algae 100ml : merupakan anti oksidan kuat yang bisa membantu memelihara kesehatan kulit wajah yang terpapar dengan stress, polusi, dan juga jerawat. Snow alga facial Acne Facial wash, sabun wajah yang di formulasi tanpa sls, baik digunakan untuk kulit berjerawat termasuk yang sensitif sekalipun. 
 
Komposisi: Aqua, Cocoamidopropyl Betaine, Lauryl-Glucoside, PEG-150 Distearate, Glycerin, Sodium lactate, Plumeria Alba Flower Oil, Chlorphenesin, Tetrasodium EDTA, Citric Acid, Caprylic/ Capric Triglyceride, Citrus Sinensis Oil, Centella Asiatica Extract, Hydrogenated Lecithin, Choresterol 
 
2. Acne Care White Night 10g : merupakan krim jerawat yg diformulasikan untuk membantu mengurangi jerawat , beruntus , jerawat batu , serta dapat membantu mencerahkan wajah . 
 
Komposisi: Aqua, Salicylic Acid, Cyclopentasiloxane, Glycerin, Ethylhexyl Olivate, Sophorolipids, Amylopectin, Sodium Acrylates Copolymer, Acrylic polymer, Phenoxyethanol, Dextrin, Propanediol, Xanthan Gum, Polyacrylamide, Polyglyceryl-4 Olivate, Melaleuca alternifolia Oil, C13-C14 Isoparaffin, Rhodosorus Marinus Extract, Disodium EDTA, Glyceryl Laurate, Triethanolamine, C9-C11 PARETH-6  Aman bumil dan busui. sudah ternotifikasi bpom 
 
Cara pakai : 
 
Step 1 : Gunakan sehari 2x sabun wajah, tuangkan secukupnya pada wajah lalu pijat lembut. bilas dengan air hingga bersih. 
 
step 2 : Gunakan acne care night pada malam hari . 
 
#paket #paketjerawat #jerawat #acne #promo #hemat #pakethemat #zenity #skinexpertid #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/21_1654048285428.png,https://skinexpert.id/product/paket-hemat-acne-care-cream-wajah-facial-wash-algae-zenity-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",115000IDR,in stock,wc_post_id_1297,,"https://skinexpert.id/wp-content/uploads/2022/10/SFWANCW_1625472375722.jpg,https://skinexpert.id/wp-content/uploads/2022/10/1fbbcc88c581b9adc676b8c605b3af24_1605965356847..jpg",,0,new,published,,,,,,,
wc_post_id_1293,"Paket Wajah Berjerawat Mix Magic & Acne Spot Treatment Zenity | Skinexpert.id","Berfungsi untuk : 
 
- merawat wajah dari jerawat membandel 
- membantu mempercepat proses pengempisan jerawat 
- membantu mengurangi bekas jerawat 
 
AMAN UNTUK BUMIL DAN BUSUI. 
 
Untuk kulit sensitif pun bisa pakai. 
 
Terdiri dari ; 1. Facial Wash Algae Zenity 100ml 
2. Toner Exfoliating Mastic Gum 100ml 
3. Morning Cream scar away 15g 
4. Acne Care Zenity 10g 
5. Acne Spot Treatment 10ml 
 
URUTAN PEMAKAIAN : - face wash : usap lembut pada wajah , pijat pelan kemudian bilas . Dipakai 2x sehari pagi dan malam . 
- toner exfoliating : semprotkan toner ke kapas kemudian tepuk pelan pada wajah. Dipakai 2x sehari pagi dan malam . 
- acne spot treatment: oleskan acne spot sebelum krim 
- Krim pagi/malam : oleskan keseluruh wajah pagi malam #jerawat #paketjerawatbpom 
 
  
 
#creamjerawat #obatnerawat #krimjerawat #paketner #creamwajah #zenity #wordpress-900667-3312929.cloudwaysapps.com #skinexpert #paketjerawat",https://skinexpert.id/wp-content/uploads/2022/10/PAKET_ZENITY_2_1654243796284.png,https://skinexpert.id/product/paket-wajah-berjerawat-mix-magic-acne-spot-treatment-zenity-skinexpert-id/,"PROMO, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",310000IDR,out of stock,wc_post_id_1293,,"https://skinexpert.id/wp-content/uploads/2022/10/P_MAGIC_ZANC_1625473120679.jpg,https://skinexpert.id/wp-content/uploads/2022/10/667932ED-E532-4630-8661-BBB2FB495697_1606951871015.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,290000IDR,new,published,,,,,,,
wc_post_id_1292,"Toner Hidrasi Eksfoliasi MASTIC GUM & HYDRATING TONER SNOW ALGA ZENITY | Skinexpert.id","terdiri dari : 1. Toner Exfoliating Mastic Gum 100ml : untuk membantu pengelupasan kulit harian karena lembut dan nyaman.Mengandung mastic gum, encapsulated BHA,Warna alami dari warna batu malakite. 
 
  
 
Komposisi : Aqua, Glycerin, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Salicylic Acid, Ethanol, Amylopectin, Tea Tree Oil, Dextrin, Xanthan Gum, Tetrasodium EDTA, Glyceryl Laurate, Pistacia Lentiscus (Mastic) Gum, Lecithin, & Malachite Extract 
 
2. Snow Alga Hydrating Toner 60ml : toner yang membantu menjaga hidrasi dan kelembaban pada wajah yang mudah berminyak/ berjerawat. 
 
  
 
Aqua, Glycerin, Maltodextrin, PEG-40 Hydrogenated Castor Oil, Candida Bombicola / Glucose / Methyl Rapeseedate Ferment, Hyaluronic acid, Melaleuca Alternifolia Leaf Oil, Cellulose Gum, Chlorphenesin, Tetrasodium EDTA, Citric Acid, Coenochloris Signiensis Extractt, Lecithin 
 
  
 
CARA PAKAI : Semprotkan toner pada kapas secukupnya , lalu usapkan keseluruh wajah dan leher . Gunakan selang seling di pagi/malam hari setelah pemakain facial wash #toner #tonerwajah #exfoliating #exfoliatingtoner #exfo #hydrating #hydratingtoner #combo #zenity #skinexpert #wordpress-900667-3312929.cloudwaysapps.com",https://skinexpert.id/wp-content/uploads/2022/10/41_1654048156560.png,https://skinexpert.id/product/toner-hidrasi-eksfoliasi-mastic-gum-hydrating-toner-snow-alga-zenity-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",155000IDR,out of stock,wc_post_id_1292,,"https://skinexpert.id/wp-content/uploads/2022/10/2TONER_1639102909184.png",,0,new,published,,,,,,,
wc_post_id_1282,"Masker Wajah Mencerahkan Zenity Sleeping Mask Yuzu Skinexpert id Masker Mencerahkan Wajah Penghilang Jerawat Flek Hitam","☘️Manfaat Maker Wajah Mencerahkan Zenity antara lain: 
 
✅ Membantu mengurangi jerawat dan bekas jerawat, 
 
✅meredakan bengkak pada jerawat 
 
✅Dapat membangun skin barrier kulit 
 
✅Digunakan untuk kulit dehidrasi dan berminyak 
 
✅Dapat membantu mengurangi bekas jerawat. 
 
  
 
  
 
💦Netto 10 gr 
 
BPOM NA18200106004 
 
  
 
📌Cara pakai : 
 
✔Bersihkan wajah , lalu oleskan sleeping mask keseluruh wajah secara merata. Biarkan 
 
semalaman , 
 
✔lalu paginya dibilas . Dipakai 1-2x seminggu , saat pemakaian sleeping mask ini tidak perlu menggunakan krim malam lagi. 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
#mask #masker #maskerwajah #sleepingmask #wajah #wajahglowing ##skincarebpom #creamwajah #cream #serum #zenity #wordpress-900667-3312929.cloudwaysapps.com #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/Zenity_Sleeping_Mask_Yuzu_1653183189036.jpg,https://skinexpert.id/product/masker-wajah-mencerahkan-zenity-sleeping-mask-yuzu-skinexpert-id-masker-mencerahkan-wajah-penghilang-jerawat-flek-hitam/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",70000IDR,out of stock,wc_post_id_1282,,"https://skinexpert.id/wp-content/uploads/2022/10/SLM_YUZU_1626831746899.jpg,https://skinexpert.id/wp-content/uploads/2022/10/19a89e343bf4bc00ecd5f82f4bf117bb_1605965470445..jpeg",,0,new,published,,,,,,,
wc_post_id_1279,"Toner Wajah Hidrasi Centella Toner Zenity | Skinexpert.id","Kegunaan : 
 
- Membantu membersihkan kulit dari sisa kotoran dan makeup pada wajah 
 
- Membantu menyegarkan serta melembabkan kulit 
 
- Membantu mengurangi bekas jerawat 
 
Produk ini aman dipakai segala kalangan baik remaja, ibu hamil, maupun menyusui. 
 
  
 
Isi 100ml 
 
BPOM NA18201204846 
 
  
 
CARA PAKAI : 
 
Semprotkan toner pada kapas secukupnya , lalu usapkan keseluruh wajah dan leher . Gunakan 2x sehari pagi&malam setelah pemakain facial wash . 
 
  
 
#toner #tonerwajah #skincare #skincarebpom #beauty #tonercentella #tonerwajah #tonerhidrasi #zenity #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/11_1653900293658.png,https://skinexpert.id/product/toner-wajah-hidrasi-centella-toner-zenity-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",80000IDR,in stock,wc_post_id_1279,,"https://skinexpert.id/wp-content/uploads/2022/10/NEW_CENTON_1625450442774.jpg,https://skinexpert.id/wp-content/uploads/2022/10/cen_tonerrr_1613873031059.jpg",,0,new,published,,,,,,,
wc_post_id_1275,"BUY 1 GET 1 SLEEPING MASK ZENITY UNTUK SEMUA JENIS KULIT | wordpress-900667-3312929.cloudwaysapps.com","☘️Manfaat Maker Wajah Mencerahkan Zenity antara lain: 
 
✅ Membantu mengurangi jerawat dan bekas jerawat, 
 
✅meredakan bengkak pada jerawat 
 
✅Dapat membangun skin barrier kulit 
 
✅Digunakan untuk kulit dehidrasi dan berminyak 
 
✅Dapat membantu mengurangi bekas jerawat. 
 
  
 
💦Netto 10 gr 
 
  
 
BPOM NA18200106004 Yuzu 
 
BPOM NA18200104579 Centella 
 
  
 
📌Cara pakai : 
 
✔Bersihkan wajah , lalu oleskan sleeping mask keseluruh wajah secara merata. Biarkan semalaman , 
 
✔lalu paginya dibilas . Dipakai 1-2x seminggu , saat pemakaian sleeping mask ini tidak perlu menggunakan krim malam lagi. 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
  
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
  
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
  
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
  
 
  
 
#mask #masker #maskerwajah #sleepingmask #wajah #wajahglowing ##skincarebpom #creamwajah #cream #serum #zenity #wordpress-900667-3312929.cloudwaysapps.com #skinexpert #centella #yuzu",https://skinexpert.id/wp-content/uploads/2022/10/cress-mask-3.png,https://skinexpert.id/product/buy-1-get-1-sleeping-mask-zenity-untuk-semua-jenis-kulit-skinexpert-id/,"PROMO, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",150000IDR,out of stock,wc_post_id_1275,,"https://skinexpert.id/wp-content/uploads/2022/10/Zenity_Sleeping_Mask_Yuzu_1653183189036.jpg,https://skinexpert.id/wp-content/uploads/2022/10/8.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,79000IDR,new,published,,,,,,,
wc_post_id_1269,"Paket Bekas Jerawat Centella Zenity | Skinexpert.id","Terdiri dari : 
 
1. Facial Wash Centella 100ml : dengan ekstrak centella membantu melembabkan kulit ,menjadikannya lebih halus, dan membantu mengecilkan pori.Tidak menggunakan sls, paraben, dan tanpa pewangi. 
2. Toner Centella 100ml : Toner yang bermanfaat membantu menyesuaikan pH kulit, membantu mengangkat sisa sabun , Membantu membersihkan kulit dari sisa kotoran dan makeup pada wajah , Membantu menyegarkan serta melembabkan kulit , Membantu mengurangi bekas jerawat 
3. Sleepingmask Centella 10gr : mengandung centella essence extract yang actosome serta tea tree oil sehingga sangat baik masuk ke kulit untuk membantu mengurangi jerawat dan bekas jerawat. Serta dapat membangun skin barrier kulit ,bisa digunakan untuk kulit dehidrasi , berminyak , dan dapat membantu mengurangi bekas jerawat. 
 
Cara Pakai : 
1. Facial wash : Gunakan 2x sehari pagi dan malam 
2. Toner : Gunakan 2x sehari pagi dan malam , setelah cuci muka dengan sabun 
3. Sleepingmask : Gunakan 2x seminggu pada malam hari , didiamkan hingga pagi dan bilas . 
 
  
 
#bekasjerawat #centella #skincare #skincarebpom #beauty #zenity #skinexpertid",https://skinexpert.id/wp-content/uploads/2022/10/14_1654162219763.png,https://skinexpert.id/product/paket-bekas-jerawat-centella-zenity-skinexpert-id/,"KULIT KERING &amp; SENSITIF, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",200000IDR,out of stock,wc_post_id_1269,,"https://skinexpert.id/wp-content/uploads/2022/10/3CENTELLA_1625542029703.jpg",,0,new,published,,,,,,,
wc_post_id_1268,"Centella Essence Zenity Skinexpert.id Everwhite Brightening Essence Serum Menghilangkan Jerawat Bekas Jerawat Kulit Ku","☘️Keunggulan Centella Essence Zenity antara lain: 
 
👉 Produk Bpom 
 
👉 Aman untuk remaja, bumil dan busui 
 
  
 
  
 
☘️Manfaat Centella Essence Zenity antara lain: 
 
✅ Membantu merawat kulit jerawat dan bekas jerawat 
 
✅ Membantu memperbaiki penampakan bopeng / scar 
 
✅ Membantu menghidrasi kulit yang kering namun berminyak 
 
✅Membantu membuat wajah lebih glowing 
 
✅ Membantu membuat kulit lebih sehat. 
 
  
 
  
 
📌Cara pakai : 
 
✔Bersihkan wajah , lalu teteskan Centella Essence 2-3 tetes secukupnya, 
 
✔lalu usapkan ke seluruh wajah secara merata. 
 
✔Dipakai 2xsehari diaplikasikan 
 
keseluruh wajah (pagi dan malam) 
 
  
 
BPOM NA18200107490 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
  
 
#bekasjerawat #centella #cica #essence #serum #serumcentella #zenity #skinexpertid",https://skinexpert.id/wp-content/uploads/2022/10/Centella_Essence_Zenity_1653183391842.jpg,https://skinexpert.id/product/centella-essence-zenity-skinexpert-id-everwhite-brightening-essence-serum-menghilangkan-jerawat-bekas-jerawat-kulit-ku/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",115000IDR,in stock,wc_post_id_1268,,"https://skinexpert.id/wp-content/uploads/2022/10/CEN_ESS_Z_1649900597811.jpg,https://skinexpert.id/wp-content/uploads/2022/10/cen_es_z_1649900597911.jpg,https://skinexpert.id/wp-content/uploads/2022/10/cen_ess_3_1649900597952.jpg",,0,new,published,,,,,,,
wc_post_id_1259,"Cream Jerawat Magic Sunscreen Wajah Gel Snow Algae Morning Zenity Skinexpert id Krim Pagi Bekas Jerawat Sunscreen","☘️Manfaat Cream Wajah Snow Algae Morning antara lain: 
 
✅Membantu mengatasi jerawat 
 
✅Membantu mengurangi bekas jerawat 
 
✅Krim pagi sdh ada spf 
 
✅Membantu mengatasi jerawat susah hilang 
 
✅Melindungi Kulit dari paparan sinar matahari 
 
  
 
💦Netto 10 gr 
 
BPOM NA18200105763 
 
  
 
📌Cara pakai : 
 
✔Bersihkan wajah, lalu oleskan krim pada wajah secukupnya keseluruh wajah . Untuk pemakaian krim malam hindari area tepi hidung , seputar mulut, serta sekitar mata 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
#morningcream #snowalgae #spf #creamwajah #acneprone #krimwajah #sunscreen #jerawat #spf",https://skinexpert.id/wp-content/uploads/2022/10/ZENITY-1.png,https://skinexpert.id/product/cream-jerawat-magic-sunscreen-wajah-gel-snow-algae-morning-zenity-skinexpert-id-krim-pagi-bekas-jerawat-sunscreen/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",85000IDR,in stock,wc_post_id_1259,,"https://skinexpert.id/wp-content/uploads/2022/10/SMX_1625472565251.jpg,https://skinexpert.id/wp-content/uploads/2022/10/smx_baru_1610798918615.jpg",,0,new,published,,,,,,,
wc_post_id_1254,"Serum Wajah Hidrasi Hydrating Essence Zenity | Skinexpert.id","BPOM NA18200104693 
 
Berfungsi untuk : 
 
- Membantu menjaga kadar air dalam kulit 
- Membantu melembabkan kulit / menghidrasi kulit 
- Membantu mengurangi bekas jerawat 
- Membantu lebih mencerahkan wajah 
 
Cocok untuk semua jenis kulit Komposisi: Aqua, Glycerin, PEG-12 Dimethicone, Malachite Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hyaluronate, Hyaluronic acid, Chlorphenesin, Tetrasodium EDTA, Triethanolamin 
 
AMAN UNTUK BUMIL DAN BUSUI 
 
CARA PAKAI : Gunakan hidrasi essence 2x sehari pagi dan malam sebelum krim . 
 
  
 
#perawatwajah #kecantikan #serumwajah #essence #skinexpertid #zenity #hidrasi #melembabkan #tonerhydrating #hydrating",https://skinexpert.id/wp-content/uploads/2022/10/91_1654048105353.png,https://skinexpert.id/product/serum-wajah-hidrasi-hydrating-essence-zenity-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",105000IDR,out of stock,wc_post_id_1254,,"https://skinexpert.id/wp-content/uploads/2022/10/zhess12_1611837862009.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,89000IDR,new,published,,,,,,,
